time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,AtoBSpeed,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,BtoASpeed,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,AtoCSpeed,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,BtoCSpeed,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF,CtoCrightSpeed
36,0,0.0,0.55,0,100000,0,100000,21.950799702051995,0.0,13.17491863282617,0,100000,0,100000,27.85795662572277,0.0,10.381235202763072,0,100000,0,100000,30.899152615161306,0.0,13.27673949863296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0.0,0.55,0,100000,0,100000,21.30186597614165,0.0,13.576275445724216,0,100000,0,100000,28.33687212795821,0.0,10.205784135033893,0,100000,0,100000,38.10263727194107,0.0,10.766708799500929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,0.02631578947368421,0.55,0,100000,2.0,2.0,24.75119100863483,0.0,11.68428621875643,2.0,2.0,0,100000,27.04766341044011,0.02631578947368421,10.692235983991575,0,100000,2.0,2.0,35.19773159108435,0.0,11.655296561893056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0.02564102564102564,0.55,0,100000,1.9736842105263157,2.5236842105263158,23.729354880120518,0.0,12.187436256106562,1.9736842105263157,2.5236842105263158,0,100000,27.64368627834876,0.02631578947368421,10.461701709677873,0,100000,1.9736842105263157,2.5236842105263158,33.71256969881974,0.0,12.168754967805443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0.025,0.55,0,100000,1.9473684210526316,3.0473684210526315,22.79102680102293,0.0,12.689204506881621,1.9473684210526316,3.0473684210526315,0,100000,27.373007036478402,0.02631578947368421,10.565152729278157,0,100000,1.9473684210526316,3.0473684210526315,38.22959300420626,0.0,10.730953896235905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,0.024390243902439025,0.55,0,100000,1.9210526315789473,3.5710526315789477,22.436309386566606,0.024390243902439025,12.88982046990108,1.9210526315789473,3.5710526315789477,0,100000,28.69142362165496,0.02631578947368421,10.079667144216755,0,100000,1.9210526315789473,3.5710526315789477,36.08024808719017,0.0,11.370210066422755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,0.023809523809523808,0.55,0,100000,1.8947368421052633,4.094736842105263,21.509978248723197,0.024390243902439025,13.444922940225032,1.8947368421052633,4.094736842105263,0,100000,30.565262038560004,0.02631578947368421,9.46172159869449,0,100000,1.8947368421052633,4.094736842105263,34.10356674387165,0.0,12.02924031615313,0,100000,0,100000,22.78210469242209,0.0,12.694173953831196,0,0,0,0,0,0,0
43,2,0.023255813953488372,0.55,0,100000,1.868421052631579,4.618421052631579,21.96309729010998,0.024390243902439025,13.167541726012715,1.868421052631579,4.618421052631579,0,100000,32.412288669007474,0.02631578947368421,8.922541785101775,0,100000,1.868421052631579,4.618421052631579,33.362546701765275,0.0,12.296423401583231,0,100000,0,100000,20.907320806685096,0.0,13.832475364683196,0,0,0,0,0,0,0
44,2,0.045454545454545456,0.55,0,100000,1.8421052631578947,5.142105263157895,21.666923980563602,0.024390243902439025,13.347533792033792,2.0,2.0,0,100000,29.963992141226548,0.045454545454545456,9.65158442963608,0,100000,1.8421052631578947,5.142105263157895,30.835068251274702,0.0,13.304332478104405,0,100000,0,100000,21.210916421378077,0.0,13.63448868755717,0,0,0,0,0,0,0
45,2,0.044444444444444446,0.55,0,100000,1.8157894736842106,5.665789473684211,21.86587284219987,0.024390243902439025,13.22608990215386,1.9545454545454546,2.504545454545455,0,100000,31.254739611330233,0.045454545454545456,9.252996620556114,0,100000,1.8157894736842106,5.665789473684211,31.731877393840847,0.0,12.928324249722065,0,100000,0,100000,22.76902025199585,0.0,12.701468785186298,0,0,0,0,0,0,0
46,2,0.043478260869565216,0.55,0,100000,1.9090909090909092,3.0090909090909093,24.29599231497736,0.024390243902439025,11.903197706467889,1.9090909090909092,3.0090909090909093,0,100000,31.68281558137684,0.045454545454545456,9.127976623706125,0,100000,1.9090909090909092,3.0090909090909093,37.18927864590693,0.0,11.031136255856127,0,100000,0,100000,22.962841025749697,0.0,12.594260426037945,0,0,0,0,0,0,0
47,2,0.0425531914893617,0.55,0,100000,1.8636363636363638,3.5136363636363637,23.627578919224007,0.0425531914893617,12.239933722735318,1.8636363636363638,3.5136363636363637,0,100000,33.68070740684168,0.045454545454545456,8.586517988076872,0,100000,1.8636363636363638,3.5136363636363637,34.439068627259815,0.0,11.912052687606066,0,100000,0,100000,22.767027906844298,0.0,12.702580292136409,0,0,0,0,0,0,0
48,2,0.041666666666666664,0.55,0,100000,1.8181818181818181,4.0181818181818185,22.916680487828007,0.0425531914893617,12.61962875267236,1.8181818181818181,4.0181818181818185,0,100000,35.31911133349658,0.045454545454545456,8.188201488685907,0,100000,1.8181818181818181,4.0181818181818185,33.85099213272828,0.0,12.118994869972102,0,100000,0,100000,22.49200747605436,0.0,12.857900759098122,0,0,0,0,0,0,0
49,2,0.04081632653061224,0.55,0,100000,1.7727272727272727,4.522727272727273,21.74378589663624,0.0425531914893617,13.300351713118145,1.7727272727272727,4.522727272727273,0,100000,35.058880867040834,0.045454545454545456,8.248979797637508,0,100000,1.7727272727272727,4.522727272727273,32.36077648110433,0.0,12.677075293281106,0,100000,0,100000,21.952571480590546,0.0,13.173855293248781,0,0,0,0,0,0,0
50,2,0.06,0.55,0,100000,2.0,2.0,22.22131202376314,0.0425531914893617,13.014533061357215,2.0,2.0,0,100000,33.817878838707834,0.06,8.551689518414817,0,100000,1.7272727272727273,5.027272727272727,30.362425428224494,0.0,13.511437054651324,0,100000,0,100000,21.672044256333216,0.0,13.344380279930775,0,0,0,0,0,0,0
51,2,0.058823529411764705,0.55,0,100000,1.94,2.49,21.91462315851985,0.0425531914893617,13.196667718539636,1.94,2.49,0,100000,35.89344645354739,0.06,8.057181145150746,0,100000,1.6818181818181819,5.531818181818182,30.781558029626968,0.0,13.327460540013854,0,100000,0,100000,21.961094770645524,0.0,13.16874240652891,0,0,0,0,0,0,0
52,2,0.057692307692307696,0.55,0,100000,1.88,2.98,21.793756772365608,0.0425531914893617,13.269855354479516,1.88,2.98,0,100000,35.67016028251096,0.06,8.107617058894865,0,100000,1.88,2.98,34.34373400104833,0.0,11.945119304367939,0,100000,0,100000,21.647271153418362,0.0,13.359651567644907,0,0,0,0,0,0,0
53,2,0.05660377358490566,0.55,0,100000,1.82,3.47,21.557093798693145,0.0425531914893617,13.41553748852418,1.82,3.47,0,100000,37.10468792055794,0.06,7.794163384938969,1.6052631578947367,9.855263157894738,1.82,3.47,34.97304355312551,0.018867924528301886,11.730177254285245,0,100000,0,100000,21.474374892752092,0.0,13.467213897695766,0,100000,0,100000,7.104631665923378,0.0,13.867010231162421
54,2,0.05555555555555555,0.55,0,100000,1.76,3.96,24.636568289646398,0.0425531914893617,11.738647874977673,1.76,3.96,0,100000,41.05394566294665,0.06,7.044389895537329,1.5789473684210527,10.378947368421054,1.76,3.96,33.609581330987766,0.018867924528301886,12.206043150610805,0,100000,0,100000,21.620772344428392,0.0,13.376025397840422,0,100000,0,100000,7.784003076594141,0.0,12.656726754931734
55,2,0.05454545454545454,0.55,1.5526315789473686,10.90263157894737,1.7,4.45,23.70854598391717,0.05454545454545454,12.198133120275722,1.7,4.45,0,100000,39.44569312507236,0.06,7.3315988917476895,1.5526315789473686,10.90263157894737,1.7,4.45,32.434989802036775,0.018867924528301886,12.648069338200894,0,100000,0,100000,22.12817664449268,0.0,13.069309986368754,0,100000,0,100000,7.440004784544663,0.0,13.241926968200133
56,2,0.05357142857142857,0.55,1.5263157894736843,11.426315789473685,1.6400000000000001,4.94,23.507485956173813,0.05454545454545454,12.302464012492448,1.6400000000000001,4.94,0,100000,42.94989147350205,0.06,6.733427957051347,1.5263157894736843,11.426315789473685,1.6400000000000001,4.94,31.23928306613345,0.018867924528301886,13.13218357577296,0,100000,0,100000,21.849766858133485,0.0,13.235839168340897,0,100000,0,100000,7.346795550144259,0.0,13.409928087363951
57,2,0.05263157894736842,0.55,1.5,11.950000000000001,1.58,5.43,21.499539636633873,0.05454545454545454,13.451450816519868,1.58,5.43,1.5,11.950000000000001,46.035808704743545,0.06,6.282066246621637,1.5,11.950000000000001,1.58,5.43,33.45475857945939,0.018867924528301886,12.262530576199701,0,100000,0,100000,21.86864582446016,0.0,13.224412810990279,0,100000,0,100000,7.67163279619252,0.0,12.842116224449128
58,3,0.06896551724137931,0.55,1.473684210526316,12.473684210526317,3.0,3.0,21.943951593221886,0.05454545454545454,13.17903016562108,3.0,3.0,1.473684210526316,12.473684210526317,42.360727903989286,0.06896551724137931,6.827078152563209,1.473684210526316,12.473684210526317,3.0,3.0,32.127058264319764,0.018867924528301886,12.769298596367648,0,100000,0,100000,21.8655486300271,0.0,13.226286012455821,0,100000,0,100000,7.787878648615404,0.0,12.650428241780029
59,3,0.06779661016949153,0.55,1.4473684210526316,12.997368421052633,2.9310344827586206,3.481034482758621,22.1074321986253,0.05454545454545454,13.081573536070065,2.9310344827586206,3.481034482758621,1.4473684210526316,12.997368421052633,43.37764416792853,0.06896551724137931,6.667028732137127,1.4473684210526316,12.997368421052633,2.9310344827586206,3.481034482758621,30.611207311297065,0.018867924528301886,13.401627574767394,0,100000,0,100000,22.033255666494703,0.0,13.125613589632946,0,100000,0,100000,7.678682305631333,0.0,12.830326360519976
60,3,0.06666666666666667,0.55,1.4210526315789473,6.9,2.8620689655172415,3.9620689655172416,26.335011323630646,0.06666666666666667,10.981578722181835,2.8620689655172415,3.9620689655172416,1.4210526315789473,13.521052631578948,44.8852900819748,0.06896551724137931,6.443090809301419,1.4210526315789473,13.521052631578948,2.8620689655172415,3.9620689655172416,34.52654580438955,0.018867924528301886,11.881872062274006,0,100000,0,100000,21.738902048181508,0.0,13.30333976200937,0,100000,0,100000,7.4892632858747525,0.0,13.154831956010312
61,3,0.06557377049180328,0.55,1.3947368421052633,7.390000000000001,2.793103448275862,4.443103448275862,25.11577111411928,0.06666666666666667,11.51467731912165,2.793103448275862,4.443103448275862,1.3947368421052633,14.044736842105264,42.939304417748886,0.06896551724137931,6.735088141773896,1.3947368421052633,14.044736842105264,2.793103448275862,4.443103448275862,33.119107913459494,0.018867924528301886,12.386807068353427,0,100000,1.3947368421052633,14.044736842105264,22.024485792344564,0.0,13.130840044425568,0,0,0,0,0,0,0
62,3,0.06451612903225806,0.55,1.368421052631579,7.880000000000001,2.7241379310344827,4.924137931034483,24.25097520071708,0.06666666666666667,11.925293626602224,2.7241379310344827,4.924137931034483,1.368421052631579,14.568421052631582,46.70925328992115,0.06896551724137931,6.191492683579318,1.368421052631579,14.568421052631582,2.7241379310344827,4.924137931034483,33.20233406634498,0.018867924528301886,12.355757856669277,0,100000,1.368421052631579,14.568421052631582,21.689838110443354,0.0,13.333432851246327,0,0,0,0,0,0,0
63,3,0.06349206349206349,0.55,1.3421052631578947,8.370000000000001,2.655172413793103,5.405172413793103,23.04074870436061,0.06666666666666667,12.55167545598321,2.655172413793103,5.405172413793103,1.3421052631578947,8.370000000000001,50.17666269779025,0.06896551724137931,5.763635611675229,1.3421052631578947,15.092105263157897,2.655172413793103,5.405172413793103,31.817948124020507,0.018867924528301886,12.893351840318552,0,100000,1.3421052631578947,15.092105263157897,22.230299880658333,0.0,13.009271199783544,0,0,0,0,0,0,0
64,2,0.078125,0.55,1.3157894736842106,8.86,2.586206896551724,2.0,21.493058721859757,0.06666666666666667,13.455506903066611,2.586206896551724,2.0,0,100000,46.901976268330046,0.078125,6.166051476071352,1.3157894736842106,15.615789473684213,2.586206896551724,5.886206896551724,30.845886430062155,0.018867924528301886,13.299666421652367,0,100000,1.3157894736842106,15.615789473684213,21.655407466052935,0.015625,13.354632114558479,0,100000,0,100000,7.790312174189878,0.015625,12.646476520723663
65,2,0.07692307692307693,0.55,1.2894736842105263,9.350000000000001,2.5172413793103448,2.471875,21.75635177753598,0.06666666666666667,13.2926697893627,2.5172413793103448,2.471875,1.2894736842105263,9.350000000000001,48.32815974145921,0.078125,5.984088811722421,1.2894736842105263,16.13947368421053,2.5172413793103448,6.367241379310345,30.67867413489394,0.018867924528301886,13.372155465264806,0,100000,1.2894736842105263,16.13947368421053,22.017054907507116,0.015625,13.135271779759789,0,100000,0,100000,7.296845553812932,0.015625,13.50172472110484
66,2,0.07575757575757576,0.55,1.263157894736842,9.84,2.4482758620689653,2.94375,22.055280879048365,0.06666666666666667,13.112505870407139,2.4482758620689653,2.94375,1.263157894736842,9.84,49.23910081458995,0.078125,5.873381016623026,1.263157894736842,16.663157894736845,2.4482758620689653,2.94375,33.35379404126848,0.018867924528301886,12.299650213478328,0,100000,1.263157894736842,16.663157894736845,21.39955247690711,0.015625,13.514301306631728,0,100000,0,100000,7.306683379442943,0.015625,13.483545800982975
67,2,0.07462686567164178,0.55,1.236842105263158,10.33,2.3793103448275863,3.4156250000000004,22.141383586254694,0.06666666666666667,13.06151437525948,2.3793103448275863,3.4156250000000004,1.236842105263158,10.33,48.887453705036876,0.078125,5.915628204833333,1.236842105263158,17.18684210526316,2.3793103448275863,3.4156250000000004,33.053673226640626,0.018867924528301886,12.411328604451574,0,100000,1.236842105263158,17.18684210526316,21.534605376648447,0.015625,13.42954723069134,0,100000,0,100000,7.494372494667569,0.015625,13.145863789143041
68,2,0.07352941176470588,0.55,2.310344827586207,7.810344827586207,2.310344827586207,3.8875,27.09608063043147,0.07352941176470588,10.673130329971078,2.310344827586207,3.8875,1.2105263157894737,10.82,54.09690033048461,0.078125,5.345962490147156,1.2105263157894737,17.710526315789476,2.310344827586207,3.8875,32.46879152430674,0.018867924528301886,12.634902031782943,1.2105263157894737,17.710526315789476,1.2105263157894737,17.710526315789476,22.350829721007308,0.015625,12.939116963885416,0,100000,0,100000,7.765663118398841,0.015625,12.686617806865835
69,2,0.07246376811594203,0.55,2.2413793103448274,8.291379310344828,2.2413793103448274,4.359375,25.166177716442782,0.07352941176470588,11.491613993135156,2.2413793103448274,4.359375,1.1842105263157894,11.31,57.27924854508731,0.078125,5.048948918601061,1.1842105263157894,18.234210526315792,2.2413793103448274,4.359375,31.544458618053937,0.028985507246376812,13.005136812372049,1.1842105263157894,18.234210526315792,1.1842105263157894,11.31,22.259046591925085,0.015625,12.992470221294791,0,100000,1.1842105263157894,18.234210526315792,7.543225877209057,0.015625,13.060725159731229
70,2,0.07142857142857142,0.55,2.1724137931034484,8.772413793103448,2.1724137931034484,4.831250000000001,24.728302303534267,0.07352941176470588,11.69510128314253,2.1724137931034484,4.831250000000001,1.1578947368421053,11.8,55.52378574616162,0.078125,5.208578559865084,1.1578947368421053,18.757894736842108,2.1724137931034484,4.831250000000001,30.51229036133629,0.028985507246376812,13.44507394042882,0,100000,1.1578947368421053,11.8,21.94876464528985,0.02857142857142857,13.176140191655916,0,100000,1.1578947368421053,18.757894736842108,7.194214190325459,0.015625,13.694337893426418
71,2,0.07042253521126761,0.55,2.103448275862069,9.25344827586207,2.103448275862069,5.3031250000000005,22.2592569570982,0.07352941176470588,12.992347433582133,2.103448275862069,5.3031250000000005,1.1315789473684212,12.290000000000001,57.5587995825532,0.078125,5.024427230891385,1.1315789473684212,19.281578947368423,2.103448275862069,5.3031250000000005,33.95384082102013,0.028985507246376812,12.08228554061044,0,100000,1.1315789473684212,12.290000000000001,21.623097997633977,0.02857142857142857,13.37458675124372,0,100000,1.1315789473684212,19.281578947368423,7.585502919521974,0.015625,12.987932513538412
72,2,0.06944444444444445,0.55,2.0344827586206895,9.73448275862069,2.0344827586206895,5.775,22.06864212983215,0.07352941176470588,13.10456702766785,2.0344827586206895,5.775,2.0344827586206895,9.73448275862069,61.59578791535926,0.078125,4.695126238134967,1.105263157894737,16.12727272727273,2.0344827586206895,5.775,32.742292606559985,0.041666666666666664,12.52936087675814,0,100000,1.105263157894737,12.780000000000001,22.376792988502046,0.02857142857142857,12.924104010284259,1.105263157894737,19.80526315789474,1.105263157894737,19.80526315789474,7.771427735797038,0.027777777777777776,12.677207245483803
73,3,0.0821917808219178,0.55,1.9655172413793103,10.21551724137931,3.0,3.0,22.003586781302364,0.07352941176470588,13.143311718876163,3.0,3.0,0,100000,57.663982678339295,0.0821917808219178,5.015262327841849,1.0789473684210527,16.631818181818183,3.0,3.0,31.57999920265238,0.041666666666666664,12.990500644646763,0,100000,1.0789473684210527,13.270000000000001,21.84711618877583,0.02857142857142857,13.23744504771661,1.0789473684210527,20.328947368421055,1.0789473684210527,20.328947368421055,7.492688591072315,0.027777777777777776,13.148818184888734
74,3,0.08108108108108109,0.55,1.896551724137931,10.696551724137931,2.9178082191780823,3.467808219178082,24.832666327901443,0.07352941176470588,11.645950385724838,2.9178082191780823,3.467808219178082,1.896551724137931,10.696551724137931,60.75583543820515,0.0821917808219178,4.760036594248559,1.0526315789473686,17.13636363636364,2.9178082191780823,3.467808219178082,31.183405420343888,0.041666666666666664,13.155715178316015,0,100000,1.0526315789473686,13.760000000000002,21.951677598550756,0.02857142857142857,13.17439173847437,1.0526315789473686,20.85263157894737,1.0526315789473686,20.85263157894737,7.659392695761979,0.027777777777777776,12.862638581582601
75,3,0.08,0.55,1.8275862068965518,11.177586206896551,2.8356164383561646,3.9356164383561643,24.86459998069505,0.07352941176470588,11.630993469612852,2.8356164383561646,3.9356164383561643,1.8275862068965518,11.177586206896551,62.469892481469586,0.0821917808219178,4.629430090435728,1.0263157894736843,17.640909090909094,2.8356164383561646,3.9356164383561643,33.824362538884806,0.041666666666666664,12.128536037549392,0,100000,1.0263157894736843,14.250000000000002,21.59833321272353,0.02857142857142857,13.389922136659735,1.0263157894736843,21.376315789473686,1.0263157894736843,21.376315789473686,7.4952170763768535,0.027777777777777776,13.144382476994785
76,3,0.07894736842105263,0.55,1.7586206896551724,7.6625000000000005,2.7534246575342465,4.403424657534247,23.89444734492895,0.07894736842105263,12.103230337376942,2.7534246575342465,4.403424657534247,1.7586206896551724,11.658620689655173,67.03043064195776,0.0821917808219178,4.31445833228729,1.0,18.145454545454548,2.7534246575342465,4.403424657534247,32.82681843828329,0.041666666666666664,12.497099003708806,1.0,18.145454545454548,1.0,14.740000000000002,21.45396236583593,0.02857142857142857,13.480027375294206,1.0,21.900000000000002,1.0,21.900000000000002,7.739747872179074,0.027777777777777776,12.729096816465463
77,3,0.07792207792207792,0.55,1.6896551724137931,8.134375,2.671232876712329,4.8712328767123285,22.127137784851385,0.07894736842105263,13.069923584874644,2.671232876712329,4.8712328767123285,1.6896551724137931,8.134375,73.62637594165817,0.0821917808219178,3.927940174987877,0.9736842105263159,18.650000000000002,2.671232876712329,4.8712328767123285,32.37280773518615,0.041666666666666664,12.672363897373916,0.9736842105263159,18.650000000000002,1.6896551724137931,12.139655172413793,21.556673386295696,0.02857142857142857,13.415799127144274,0.9736842105263159,22.423684210526318,0.9736842105263159,22.423684210526318,7.716224990216601,0.03896103896103896,12.767901418752496
78,3,0.07692307692307693,0.55,1.6206896551724137,8.606250000000001,2.589041095890411,5.339041095890411,21.826996768086012,0.07894736842105263,13.24964689704124,2.589041095890411,5.339041095890411,1.6206896551724137,8.606250000000001,79.01785621395643,0.0821917808219178,3.6599322464144555,0.9473684210526316,15.72,2.589041095890411,5.339041095890411,32.150616234979346,0.05128205128205128,12.759942049062985,0.9473684210526316,22.947368421052634,1.6206896551724137,12.620689655172415,22.131073014559,0.038461538461538464,13.067599560570281,0.9473684210526316,22.947368421052634,0.9473684210526316,19.154545454545456,7.574276810120142,0.05128205128205128,13.007182397712937
